frame_id, p_x0, p_y0, p_c0, p_x1, p_y1, p_c1, p_x2, p_y2, p_c2, p_x3, p_y3, p_c3, p_x4, p_y4, p_c4, p_x5, p_y5, p_c5, p_x6, p_y6, p_c6, p_x7, p_y7, p_c7, p_x8, p_y8, p_c8, p_x9, p_y9, p_c9, p_x10, p_y10, p_c10, p_x11, p_y11, p_c11, p_x12, p_y12, p_c12, p_x13, p_y13, p_c13, p_x14, p_y14, p_c14, p_x15, p_y15, p_c15, p_x16, p_y16, p_c16, p_x17, p_y17, p_c17, p_x18, p_y18, p_c18, p_x19, p_y19, p_c19, p_x20, p_y20, p_c20, p_x21, p_y21, p_c21, p_x22, p_y22, p_c22, p_x23, p_y23, p_c23, p_x24, p_y24, p_c24
51,537.839,219.802,0.861206,541.005,316.98,0.73202,445.397,312.27,0.638837,382.742,453.25,0.74548,508.144,348.289,0.761962,639.686,320.064,0.477112,714.875,484.625,0.766274,672.614,349.864,0.649846,519.013,572.339,0.126593,446.976,572.334,0.211768,0,0,0,0,0,0,573.901,572.344,0.0610944,0,0,0,0,0,0,517.462,194.721,0.903723,556.581,193.144,0.910865,486.173,196.341,0.856045,581.676,188.476,0.872743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,537.855,219.757,0.859281,542.553,318.455,0.733517,445.414,313.816,0.639339,382.736,454.796,0.760506,508.094,351.391,0.754675,642.783,320.097,0.467073,714.861,486.156,0.759371,670.997,351.412,0.642156,519.048,572.339,0.136048,447.015,572.333,0.20181,0,0,0,0,0,0,580.154,572.341,0.0585156,0,0,0,0,0,0,517.457,194.716,0.902043,556.577,193.126,0.903151,486.151,196.316,0.86574,581.688,186.96,0.874602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,539.388,218.308,0.861513,542.559,316.962,0.731959,445.402,315.385,0.63803,382.737,456.322,0.763484,508.035,354.569,0.729941,638.103,318.483,0.492938,713.316,486.148,0.759267,672.606,362.377,0.516281,519.07,572.338,0.142409,448.553,572.331,0.217593,0,0,0,0,0,0,581.709,572.34,0.0730981,0,0,0,0,0,0,517.485,194.695,0.914185,556.594,193.114,0.909354,486.16,194.852,0.866894,581.681,188.515,0.880474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,539.407,218.294,0.864983,540.97,318.514,0.721049,443.891,316.916,0.653965,382.749,456.438,0.769984,506.459,357.682,0.747189,636.541,320.099,0.477134,711.749,489.292,0.762193,675.739,373.343,0.628399,520.624,572.337,0.143669,453.242,572.331,0.199809,0,0,0,0,0,0,581.731,572.34,0.0801966,0,0,0,0,0,0,517.491,193.224,0.912531,556.592,191.603,0.891555,486.162,194.846,0.869162,581.674,190.024,0.876959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,540.976,218.176,0.854784,545.628,318.522,0.79253,445.426,316.912,0.637089,382.743,461.065,0.750308,506.508,368.594,0.757461,647.513,321.688,0.547957,710.194,492.426,0.796555,672.602,393.706,0.631712,519.006,572.341,0.096775,451.687,572.331,0.168735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.991,193.173,0.927026,556.625,190.074,0.88822,487.71,194.808,0.868731,581.719,188.468,0.888341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,540.996,216.694,0.844162,545.66,318.447,0.794379,445.453,316.979,0.634884,382.754,465.759,0.770849,506.552,376.499,0.741503,645.962,318.468,0.599297,710.159,493.917,0.794678,661.603,396.851,0.688352,523.764,572.341,0.0962887,459.511,572.332,0.132713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.044,193.17,0.943388,556.654,191.583,0.899793,490.811,194.828,0.869298,581.765,188.475,0.884256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,542.531,216.643,0.849908,545.642,316.927,0.789885,445.474,316.945,0.643087,382.759,468.869,0.785982,504.947,393.714,0.686623,644.368,316.936,0.608625,710.236,492.427,0.764621,645.982,420.416,0.536831,525.32,572.337,0.117448,456.379,572.331,0.155368,0,0,0,0,0,0,597.375,572.328,0.0588498,0,0,0,0,0,0,519.065,193.135,0.935563,556.688,190.055,0.888977,492.367,194.778,0.893971,583.254,186.925,0.887808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,542.559,213.543,0.832731,545.658,316.981,0.817261,445.398,316.921,0.662963,382.827,468.901,0.780679,503.389,418.72,0.651247,645.911,318.53,0.600839,710.193,490.874,0.715783,628.688,431.346,0.498153,523.739,572.334,0.160555,456.396,572.321,0.171106,0,0,0,0,0,0,581.717,572.338,0.0759819,0,0,0,0,0,0,519.103,191.652,0.929649,558.165,185.402,0.88118,492.385,194.716,0.90009,583.281,186.934,0.886394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,542.576,208.919,0.853297,545.684,318.467,0.808406,445.443,316.906,0.654335,384.333,468.903,0.789322,497.144,434.497,0.636955,644.368,318.513,0.597877,708.625,486.151,0.705365,598.951,445.491,0.573358,525.297,572.338,0.109728,457.943,572.33,0.153089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.121,190.069,0.89649,558.189,185.357,0.880396,492.418,194.693,0.907871,583.303,185.389,0.893632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,544.089,205.785,0.912572,545.665,318.497,0.822973,445.457,315.379,0.657608,389.021,468.928,0.754451,503.386,498.676,0.534147,644.386,320.088,0.597411,702.339,483.023,0.738494,580.13,495.628,0.537827,520.597,572.345,0.149314,456.384,572.336,0.183287,0,0,0,0,0,0,584.857,572.336,0.0983938,0,0,0,0,0,0,520.684,183.831,0.887484,558.234,182.262,0.921469,493.937,193.218,0.932355,583.306,188.507,0.887278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,544.11,205.662,0.90186,545.654,318.457,0.8083,446.966,313.846,0.647397,392.101,468.967,0.740852,481.451,520.571,0.57351,644.33,318.544,0.59423,696.047,481.421,0.751907,575.45,531.541,0.332322,520.648,572.345,0.111724,456.371,572.332,0.128354,0,0,0,0,0,0,589.534,572.327,0.120746,0,0,0,0,0,0,522.165,182.263,0.902856,558.288,182.156,0.915586,493.978,193.176,0.935765,583.329,188.498,0.883542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,544.149,204.097,0.881252,545.654,318.467,0.813955,446.992,313.812,0.648803,392.106,468.881,0.72496,483.023,542.523,0.324402,644.352,320.061,0.597515,692.967,483.055,0.755752,598.943,545.704,0.470009,528.46,572.343,0.114464,459.527,572.332,0.105785,0,0,0,0,0,0,587.978,572.329,0.15052,0,0,0,0,0,0,522.159,180.722,0.908703,558.311,180.656,0.906539,494.005,193.162,0.93422,583.342,188.507,0.883048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,544.152,199.446,0.86344,545.672,318.446,0.807051,447.023,312.278,0.646238,393.642,468.962,0.732478,465.769,550.381,0.518253,644.358,318.565,0.592095,689.822,484.559,0.687181,592.662,572.319,0.448108,520.621,572.339,0.164079,448.551,572.328,0.164992,0,0,0,0,0,0,572.321,572.352,0.101219,0,0,0,0,0,0,522.176,180.618,0.899141,558.303,179.1,0.892577,494.04,193.126,0.928645,583.319,188.507,0.890236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,544.148,194.84,0.911293,545.684,318.443,0.804505,447.008,312.257,0.652411,393.673,468.957,0.764693,465.767,572.344,0.440669,644.401,318.559,0.591191,683.538,487.706,0.629403,595.791,572.351,0.24584,519.083,572.337,0.186104,467.335,572.343,0.129539,0,0,0,0,0,0,570.726,572.35,0.09757,0,0,0,0,0,0,522.216,179.069,0.872981,559.783,177.516,0.864914,495.486,193.104,0.921103,583.343,188.494,0.884668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,544.144,193.133,0.909571,545.643,316.967,0.809431,447.021,310.725,0.66055,395.224,468.884,0.79429,445.392,572.353,0.316935,642.812,318.563,0.597996,677.273,490.867,0.599221,606.785,572.36,0.128631,519.018,572.339,0.158721,468.9,572.337,0.139459,0,0,0,0,0,0,567.601,572.35,0.0924051,0,0,0,0,0,0,522.236,172.803,0.85857,559.76,171.291,0.882541,494.046,191.629,0.920402,583.324,190.046,0.891777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,544.115,190.054,0.867463,545.628,318.448,0.813838,447.011,312.234,0.652802,395.285,468.912,0.809311,443.831,572.355,0.295039,642.795,320.068,0.595952,672.599,492.42,0.637942,611.484,572.368,0.0623931,520.606,572.34,0.139037,468.913,572.338,0.124836,0,0,0,0,0,0,567.62,572.35,0.0743114,0,0,0,0,0,0,522.203,171.237,0.88585,559.767,169.759,0.906509,494.052,191.631,0.923714,583.325,190.039,0.888902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,544.079,185.345,0.858472,545.663,316.953,0.801924,448.545,309.146,0.675166,396.844,467.358,0.773043,442.256,572.355,0.250047,642.81,320.085,0.589929,671.035,493.937,0.663473,611.508,572.356,0.0981681,519.026,572.34,0.161725,467.35,572.339,0.143142,0,0,0,0,0,0,562.935,572.35,0.0924887,0,0,0,0,0,0,522.156,169.71,0.90212,558.305,169.647,0.918013,494.043,191.628,0.920295,583.341,190.072,0.88475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,544.036,182.263,0.897854,545.67,316.968,0.79378,448.558,309.172,0.660011,399.971,468.874,0.761682,442.266,572.359,0.185409,644.344,320.11,0.590897,671.042,493.956,0.641195,611.49,572.351,0.0972447,519.033,572.337,0.176322,465.779,572.338,0.144531,0,0,0,0,0,0,564.503,572.34,0.117327,0,0,0,0,0,0,520.657,168.175,0.932602,558.253,168.076,0.923727,494.044,193.105,0.927518,583.346,190.081,0.885176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,542.566,180.73,0.901722,545.688,316.971,0.785851,448.549,309.116,0.671446,403.113,470.435,0.759802,443.8,572.359,0.198367,644.36,320.117,0.59113,669.489,494.013,0.666191,611.486,572.355,0.0827631,519.055,572.337,0.186488,465.79,572.336,0.163984,0,0,0,0,0,0,564.474,572.343,0.114034,0,0,0,0,0,0,520.608,168.056,0.932814,558.207,166.5,0.898618,494.056,193.157,0.935864,583.343,190.055,0.878023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,539.405,179.079,0.834749,545.677,316.967,0.795394,448.554,307.614,0.67093,406.223,468.924,0.801686,443.853,572.354,0.240754,644.36,320.113,0.586738,669.488,494.021,0.663312,611.466,572.356,0.0892024,519.054,572.336,0.208337,468.908,572.338,0.170117,0,0,0,0,0,0,564.477,572.344,0.135977,0,0,0,0,0,0,519.064,166.523,0.900251,556.644,160.32,0.882456,494.043,193.25,0.939016,583.328,190.078,0.881693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,536.265,179.045,0.838421,545.693,316.948,0.786168,448.543,307.578,0.675481,406.238,468.937,0.805592,443.838,572.356,0.230621,644.385,320.136,0.581661,670.979,495.52,0.664509,609.951,572.358,0.0961291,520.601,572.339,0.187073,468.935,572.34,0.1536,0,0,0,0,0,0,569.161,572.344,0.130282,0,0,0,0,0,0,518.981,166.529,0.889381,556.606,160.292,0.891969,494.036,194.729,0.937324,583.325,190.068,0.880743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,534.734,179.044,0.852371,545.672,316.904,0.789213,447.021,307.554,0.698361,406.241,468.921,0.800738,443.838,572.358,0.172937,644.374,320.09,0.580742,671.041,495.558,0.650399,613.044,572.36,0.0774582,519.021,572.338,0.178445,467.354,572.339,0.139382,0,0,0,0,0,0,562.915,572.344,0.123032,0,0,0,0,0,0,517.507,166.55,0.887498,556.561,160.308,0.885747,494.037,194.773,0.937957,583.317,190.053,0.886663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,534.695,177.531,0.849544,545.672,316.927,0.795473,447.026,307.563,0.693665,406.238,468.958,0.802801,443.83,572.359,0.174037,644.383,320.12,0.582255,672.571,495.51,0.617076,614.604,572.355,0.0941855,519.061,572.338,0.187592,468.915,572.339,0.144665,0,0,0,0,0,0,566.061,572.341,0.12905,0,0,0,0,0,0,517.464,166.567,0.886307,555.072,160.267,0.881043,494.047,194.834,0.918063,583.323,190.036,0.875936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
