frame_id, p_x0, p_y0, p_c0, p_x1, p_y1, p_c1, p_x2, p_y2, p_c2, p_x3, p_y3, p_c3, p_x4, p_y4, p_c4, p_x5, p_y5, p_c5, p_x6, p_y6, p_c6, p_x7, p_y7, p_c7, p_x8, p_y8, p_c8, p_x9, p_y9, p_c9, p_x10, p_y10, p_c10, p_x11, p_y11, p_c11, p_x12, p_y12, p_c12, p_x13, p_y13, p_c13, p_x14, p_y14, p_c14, p_x15, p_y15, p_c15, p_x16, p_y16, p_c16, p_x17, p_y17, p_c17, p_x18, p_y18, p_c18, p_x19, p_y19, p_c19, p_x20, p_y20, p_c20, p_x21, p_y21, p_c21, p_x22, p_y22, p_c22, p_x23, p_y23, p_c23, p_x24, p_y24, p_c24
57,603.881,408.001,0.856403,598.045,478.469,0.795228,472.673,492.238,0.643391,413.915,699.904,0.626804,492.211,607.825,0.757358,717.558,464.786,0.647267,789.967,674.442,0.733418,713.726,611.725,0.773011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.485,380.56,0.918837,623.488,368.743,0.891599,525.539,357.055,0.870863,649.025,331.588,0.844945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,603.887,408.004,0.856432,598.044,478.454,0.789662,474.595,492.181,0.646015,415.819,715.584,0.589373,494.219,607.805,0.781137,719.521,462.935,0.664084,790.092,674.451,0.754754,715.561,609.799,0.776183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.527,380.548,0.917298,623.535,368.744,0.889626,525.544,357.04,0.867871,649.039,329.648,0.844855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,603.91,407.987,0.853584,598.065,478.449,0.796127,474.623,492.177,0.64919,413.939,697.942,0.666962,494.24,611.718,0.751445,721.456,462.945,0.67065,791.981,674.422,0.768017,715.649,609.798,0.759996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.545,380.541,0.915602,623.554,368.76,0.888313,525.575,357.034,0.866612,649.054,333.536,0.840865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,603.96,406.076,0.849304,599.943,478.456,0.794667,476.508,492.166,0.647239,415.77,697.949,0.719905,494.264,607.853,0.772456,721.485,464.783,0.667075,792.046,674.448,0.766848,717.56,609.772,0.751031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.565,380.552,0.914687,625.446,368.756,0.886001,525.612,359.005,0.849861,649.045,333.544,0.836503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,603.967,406.065,0.84926,599.992,478.465,0.801526,474.639,492.214,0.646769,415.775,697.981,0.69889,494.235,605.885,0.772282,723.387,462.933,0.674555,792.077,676.39,0.769044,717.585,609.762,0.74892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.593,380.54,0.911083,625.491,368.76,0.882838,525.578,357.054,0.859118,649.06,335.435,0.819739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,604.005,406.051,0.843044,600.009,478.473,0.798595,474.641,492.19,0.645613,413.946,697.878,0.6646,494.201,605.925,0.791968,723.413,464.81,0.674699,792.091,676.371,0.76888,717.549,607.832,0.751464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.594,380.524,0.904266,627.388,368.732,0.880274,525.606,357.079,0.853354,650.858,335.445,0.816035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,604.016,406.008,0.844618,599.973,478.49,0.797535,474.61,492.239,0.654581,415.792,697.97,0.66968,492.311,605.902,0.789298,723.409,464.789,0.669553,792.086,676.411,0.765295,719.511,609.798,0.740564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.585,380.498,0.898637,627.433,366.913,0.879827,527.477,359.043,0.835027,650.906,329.628,0.827696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,605.846,404.086,0.847566,599.972,478.469,0.794115,474.611,492.278,0.65684,413.864,699.93,0.63404,492.198,607.869,0.778751,723.4,462.925,0.674893,793.937,678.301,0.764792,721.443,611.741,0.745289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.613,378.576,0.886174,625.483,366.883,0.881867,525.621,355.184,0.857526,650.857,335.459,0.79102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,605.864,402.11,0.867941,601.852,478.539,0.787723,476.526,492.196,0.627662,411.902,699.956,0.585273,492.202,613.693,0.742827,723.433,464.863,0.667178,794.018,674.463,0.745942,721.45,615.644,0.769979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.64,374.725,0.879148,627.425,364.938,0.860335,527.478,355.142,0.85803,650.946,331.621,0.8077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,605.879,400.157,0.890146,600.021,478.563,0.780661,476.579,492.215,0.622371,402.138,715.585,0.572095,490.242,621.545,0.692082,723.415,464.88,0.656671,799.82,670.546,0.725493,721.479,619.581,0.780535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.667,370.787,0.889102,627.421,362.931,0.834153,527.488,353.186,0.882557,650.986,331.614,0.825086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,604.021,396.24,0.880032,599.993,478.523,0.784884,476.536,490.271,0.610855,398.187,698.006,0.591115,492.164,635.254,0.689997,721.457,464.871,0.650649,805.752,666.639,0.792075,721.48,633.296,0.718013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.599,366.863,0.925997,629.329,357.073,0.849971,527.548,353.142,0.880952,650.977,329.62,0.838702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,603.973,388.393,0.870375,601.887,478.501,0.793096,476.586,488.278,0.607933,386.455,682.344,0.634583,484.386,654.882,0.629655,723.373,464.863,0.646673,807.755,664.622,0.769991,713.692,641.168,0.690167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.656,364.863,0.890613,627.408,353.194,0.881799,529.469,353.09,0.873599,651.017,327.695,0.829528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,603.979,384.474,0.904851,599.985,478.476,0.780184,476.597,486.374,0.619031,380.567,680.279,0.670656,496.18,680.372,0.635818,721.43,464.855,0.647022,819.382,660.726,0.708577,711.673,662.694,0.697952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.494,353.233,0.892127,623.531,351.138,0.878274,529.492,351.196,0.868421,651.006,331.59,0.840009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,603.937,380.51,0.878403,599.974,478.506,0.777758,476.563,488.318,0.614639,372.753,668.552,0.711266,496.165,715.61,0.44994,721.429,466.756,0.638518,821.42,652.948,0.75972,707.77,695.958,0.553101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.493,351.16,0.905212,625.488,347.256,0.83301,533.356,349.247,0.839392,652.849,327.689,0.82278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,603.963,370.834,0.880586,599.966,478.509,0.769915,476.549,486.347,0.602391,366.868,666.597,0.754503,474.573,715.641,0.185558,721.449,468.711,0.623007,825.283,650.884,0.786463,697.984,715.627,0.390113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.519,347.268,0.8581,625.496,339.45,0.86192,533.396,347.291,0.828071,652.851,325.765,0.839323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,603.936,368.754,0.917872,599.921,478.54,0.759922,474.63,488.307,0.599646,358.997,662.654,0.729577,433.474,715.644,0.111522,721.451,468.721,0.624108,836.94,646.945,0.76921,746.934,715.64,0.0932908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.558,339.392,0.866692,625.434,337.392,0.878748,533.393,343.356,0.820513,652.874,325.722,0.855243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,603.949,364.824,0.87395,599.93,478.516,0.760443,474.58,486.375,0.598929,353.14,656.793,0.758579,411.894,715.644,0.0628538,721.433,466.798,0.628838,839.01,637.187,0.805599,774.341,715.65,0.059379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.486,335.507,0.894487,625.437,333.573,0.850178,535.305,343.335,0.823942,652.894,327.691,0.847649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,603.998,357.085,0.858236,598.056,478.544,0.757413,470.721,488.294,0.581021,351.161,648.964,0.792067,400.096,715.645,0.100487,721.451,468.707,0.629499,842.902,635.18,0.797681,788.083,715.651,0.0546978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.578,333.528,0.86205,625.469,329.615,0.824008,535.317,341.377,0.837395,652.945,329.622,0.842692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,603.937,353.207,0.92024,597.989,478.507,0.757042,468.74,488.278,0.58413,349.188,645.049,0.750229,394.255,715.645,0.0593078,719.516,468.716,0.621431,846.855,631.343,0.767231,803.698,715.637,0.089562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.603,327.668,0.844334,625.474,323.793,0.856639,535.333,339.445,0.850816,652.948,329.638,0.849505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,603.873,351.198,0.936047,596.084,478.47,0.754139,468.713,486.338,0.569409,347.28,637.281,0.755194,0,0,0,719.503,468.703,0.623873,850.708,631.329,0.786801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.531,323.716,0.888957,625.44,321.854,0.884929,535.348,339.409,0.856934,652.957,333.483,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,603.895,349.253,0.906841,596.054,478.481,0.754912,466.787,486.328,0.575365,349.187,635.319,0.802232,0,0,0,719.516,468.753,0.619968,850.725,631.281,0.77951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.493,321.793,0.915195,625.483,319.923,0.884494,535.355,337.519,0.874502,654.816,333.532,0.864722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,603.853,347.23,0.871977,596.048,478.496,0.749652,466.781,484.434,0.582147,349.257,635.334,0.803475,0,0,0,719.52,470.706,0.61848,850.746,633.268,0.816783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.662,319.855,0.928839,625.467,319.809,0.879018,535.368,337.541,0.868489,654.847,333.576,0.865625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,603.826,341.437,0.871589,596.077,478.495,0.754368,466.783,486.347,0.581912,351.223,637.233,0.810978,0,0,0,719.493,468.758,0.616311,844.866,635.228,0.794223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.654,319.779,0.927174,625.474,319.749,0.865911,537.222,337.52,0.875432,654.872,335.4,0.865195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,602.015,339.492,0.88827,597.984,478.472,0.758097,466.801,486.36,0.578539,353.194,639.203,0.777188,0,0,0,719.513,468.737,0.626626,840.927,645.053,0.76517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.635,317.918,0.915523,625.438,317.911,0.860465,537.239,337.539,0.872423,654.872,333.546,0.858907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,602.002,339.466,0.895725,596.102,478.487,0.758094,468.724,486.356,0.581691,353.199,648.915,0.798007,0,0,0,719.509,468.749,0.626182,836.944,648.979,0.81177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.633,317.893,0.912278,623.552,317.899,0.86001,535.376,337.492,0.876262,654.841,335.42,0.872672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,601.987,339.428,0.906188,598.003,478.454,0.76679,470.676,484.387,0.594425,357.044,646.948,0.758119,0,0,0,719.513,468.716,0.629491,831.139,650.863,0.77915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.616,317.894,0.918507,623.524,317.885,0.860545,535.375,337.496,0.881229,654.814,335.448,0.878638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,601.961,339.422,0.905314,596.067,478.484,0.758183,468.748,486.335,0.589642,357.038,646.97,0.770714,0,0,0,719.505,468.722,0.62792,827.281,649.018,0.796737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.583,317.901,0.924095,623.493,317.883,0.863549,535.367,337.49,0.879534,654.837,333.577,0.86687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,601.94,339.438,0.896815,596.078,476.637,0.757574,470.69,484.401,0.590499,357.071,645.027,0.754827,0,0,0,721.424,468.707,0.630744,829.213,649.022,0.784667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.557,317.918,0.929318,623.469,317.902,0.870329,535.32,337.545,0.854437,654.814,335.405,0.871554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,601.94,339.459,0.896064,596.091,476.641,0.755669,470.698,484.433,0.58703,357.1,645.035,0.742734,0,0,0,719.522,466.783,0.636005,831.148,648.965,0.780847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.545,319.759,0.947138,621.62,317.919,0.877206,535.349,339.453,0.843722,652.951,335.418,0.87848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
